county_fips,county,state,n_elections,interdependence_score_raw,independence_score_raw,practice_cesi_raw,interdependence_score_log,independence_score_log,practice_cesi,collectivist_language,individualist_language,collectivist_language_z,individualist_language_z,meaning_cesi_unstandardized,meaning_cesi
01039,Covington,Alabama,4,0.3869730031561776,0.017996938613536483,0.5810597579470727,0.43979382486509655,0.02232015825204594,0.666843103614329,0.00116231176481317,0.00146624202231872,1.331616277597881,-0.8077629383682764,2.1393792159661573,1.398433764911742
01041,Crenshaw,Alabama,4,0.9258703098780087,0.020502477684695788,1.463991439944845,0.9715333069796609,0.039173418029742335,1.5163557013871478,0.00136080030916599,0.00120918042850047,2.755244213095777,-1.9036693429046916,4.658913556000469,3.045360998131317
01043,Cullman,Alabama,4,0.4537741562366824,-0.4113401867548748,1.4549383216456235,0.4946461530125097,-0.3817898892596937,1.4841638157538097,9.9331605014044e-4,0.00177326900634257,0.11952103466094614,0.5011561932665053,-0.38163515860555913,-0.24946091262761322
01045,Dale,Alabama,4,-0.06337128391912639,-0.04339224362393577,-0.051287684279947954,-0.004527045612413183,-0.03238312611313068,0.030024686965357903,0.00111628636020515,0.00144777989013347,1.0015062858287775,-0.8864708021245347,1.8879770879533122,1.2341014101052306
01047,Dallas,Alabama,4,0.24611586980209765,0.5301102460771889,-0.5620408308237359,0.30310836772747013,0.4909225974016711,-0.4018312360976138,0.00136245439437704,0.00117968465083344,2.767107879695896,-2.0294159049326805,4.796523784628576,3.1353117598637867
01049,De Kalb,Alabama,4,0.6467215087699564,-0.4438701191839668,1.8305376111152185,0.6856919615462779,-0.419427778452112,1.8679376573954736,9.8718797936789e-4,0.00173101251214422,0.07556840872499856,0.3210080741430799,-0.24543966541808135,-0.1604349115891937
01051,Elmore,Alabama,4,-0.4111710779273374,-0.8227908004157781,0.7627082065659847,-0.3572558861559822,-0.793605365025363,0.8150269132261764,0.00109964584852817,0.00138156453121911,0.8821548272266229,-1.1687604854454534,2.0509153126720765,1.3406081543705732
01053,Escambia,Alabama,4,0.062163175666006674,0.29897124347563026,-0.4537077936604054,0.09311867427173182,0.2755605913373697,-0.36207297811598144,0.00119124128292922,0.00130693776957633,1.5391087063664342,-1.4869097072695379,3.0260184136359722,1.977997304681748
01055,Etowah,Alabama,4,0.4925598215525951,-0.006580137047593848,0.7986547449674475,0.4438939748914359,0.003908358348176921,0.7067303531263415,0.00121684878044002,0.00115943233512496,1.722774463669621,-2.1157556889585623,3.8385301526281834,2.5091064421895326
01057,Fayette,Alabama,4,0.40419335337886936,-0.1458519098038915,0.9009367614603416,0.4514757771540731,-0.1162253594116496,0.9352674003492232,0.00124676664352026,0.00150959350858404,1.9373556415925242,-0.622946643025741,2.560302284618265,1.6735757440617733
01059,Franklin,Alabama,4,0.4096595781091736,-0.2111426054622188,1.0261033842914156,0.45078023845325493,-0.1818869511454873,1.0521716302250512,0.00114856761527784,0.00167201034907705,1.2330385219296456,0.06946972714080286,1.1635687947888427,0.7605822653070583
01061,Geneva,Alabama,4,0.08363827883381696,-0.13271427624011736,0.3497117017604756,0.136827698056021,-0.11177514272774443,0.4066510039549149,0.001063901352539,0.00154886469493643,0.6257830391398417,-0.4555255047760646,1.0813085439159063,0.7068117549308162
01063,Greene,Alabama,4,0.32707431016053995,1.4162633211667135,-2.0053762679160467,0.2431748786710719,1.3525653941270157,-2.050171899669178,NA,NA,NA,NA,NA,NA
01065,Hale,Alabama,4,0.2535261856350956,0.24525764853947285,-0.043027329986809804,0.31164781020421756,0.2725796279464968,0.004863856337964434,0.00117264735349794,0.00125422920177963,1.4057466654720552,-1.7116171642037148,3.11736382967577,2.0377064544699848
01067,Henry,Alabama,4,0.06900222500489374,-0.08372242606408944,0.23844432058211654,0.11305093639192011,-0.05442515759049702,0.26419872461802996,0.00108704569658331,0.00123717629145734,0.7917822147481127,-1.7843172255415278,2.5760994402896404,1.683901765608375
01069,Houston,Alabama,4,0.6646484468746084,-0.11636433902132544,1.2773576246853346,0.5955793704195861,-0.09695585047978339,1.1390552549342805,0.00101084449740771,0.00151980873341351,0.24524107194043177,-0.579397040192769,0.8246381121332008,0.5390357030833116
01071,Jackson,Alabama,4,0.11407337646120308,-0.23083748994701647,0.5744097552391487,0.17224105803855624,-0.20710115404696,0.6366354490731567,9.1793339712075e-4,0.00169200569384464,-0.4211492142981878,0.15471399123421198,-0.5758632055323998,-0.3764206666012413
01073,Jefferson,Alabama,4,0.5523106362619262,-0.11896905223650762,1.0970079063305138,0.5106590031962703,-0.10281878117077006,1.0090875701785538,0.00108094931373732,0.00165216051847431,0.7480568654926204,-0.015154180162464127,0.7632110456550846,0.4988830816119086
01075,Lamar,Alabama,4,0.10081821537104958,-0.46728185175518516,0.973265734997946,0.1149597429477367,-0.43874950942575514,0.9583460068039265,0.00121301902694354,0.00148088612715273,1.695306157720596,-0.7453321098733707,2.4406382675939664,1.595355762955628
01077,Lauderdale,Alabama,4,0.3770282550235257,-0.3273317112091344,1.179094364467258,0.4051735232263433,-0.29731529724021133,1.1842432727917749,8.9259501662248e-4,0.00156315626083924,-0.6028847720616239,-0.39459762219700745,-0.2082871498646165,-0.1361496741644155
01079,Lawrence,Alabama,4,0.13043661529460124,-0.2824859927320296,0.6932479804967653,0.1445589565284642,-0.26268478602106515,0.6907683564040052,9.7911027833744e-4,0.00133909892294167,0.017632365720381477,-1.3498001008641805,1.3674324665845619,0.893840474020314
01081,Lee,Alabama,4,-0.37269324992692593,-0.6254581647071146,0.47497357117900607,-0.3664661998784251,-0.6143725376528668,0.47753916922162176,8.822628821967e-4,0.00159026034924521,-0.6769903848052692,-0.2790473230176402,-0.397943061787629,-0.2601207910982092
01083,Limestone,Alabama,4,-0.18467123482124717,-0.5828706771346283,0.7088131491674479,-0.12569557738439743,-0.55371781530962,0.7668640371703517,9.4721955634929e-4,0.0014988845765188,-0.21109883311810818,-0.6686010212691886,0.45750218815108046,0.29905240859439763
01085,Lowndes,Alabama,4,0.03283971170085757,0.5337330701375749,-0.9196834215396845,0.09191149424675449,0.4653728188568291,-0.7053398154165453,NA,NA,NA,NA,NA,NA
01087,Macon,Alabama,4,0.4283822885629931,0.019305392144430188,0.6469194497123311,0.47740251069976586,0.018581318713782723,0.7357924342962456,0.00109653535857176,0.00122566763302095,0.8598453261444862,-1.8333810016611887,2.6932263278056747,1.760463318164859
01089,Madison,Alabama,4,-0.10916305439727791,-0.3404775193492047,0.4018836291742388,-0.07239746448542124,-0.31372299989379304,0.4235565260455503,0.00102548587291858,0.00154927848279961,0.3502540401162602,-0.45376144207559377,0.8040154821918539,0.5255554459058877
01091,Marengo,Alabama,4,0.6700584571341817,0.2834070157731351,0.574991049938158,0.5803973754864812,0.2826652884487701,0.43140227472080284,0.00122237679074949,0.00117509710759373,1.7624232501018138,-2.048973544573865,3.8113967946756784,2.4913703607912265
01093,Marion,Alabama,4,-0.08420490676791394,-0.0039969798637896296,-0.1556861643553593,-0.028293222734740442,0.012911218655327617,-0.09073485985355736,0.00109267462728277,0.00187121918217036,0.83215483684004,0.9187379230796279,-0.08658308623958788,-0.05659618938245462
01095,Marshall,Alabama,4,0.2794703515758678,-0.48721508150015447,1.3029133133659294,0.3136367359875844,-0.45725421613539996,1.3203462123806071,9.1129221380076e-4,0.00178463825944409,-0.468782059457728,0.5496256557936869,-1.0184077152514148,-0.6656957891455623
01097,Mobile,Alabama,4,0.3799116854844827,-0.26294872565753974,1.0692919250804338,0.3777616814498063,-0.23907770376906826,1.0341805479828576,0.00104041059941087,0.00149812532325696,0.4572992987399617,-0.6718378739625706,1.1291371727025323,0.7380755761951738
01099,Monroe,Alabama,4,0.04674871103817361,0.05481673091758952,-0.04468955117573051,0.07710063447967001,0.0769662733415353,-0.03151730744723577,0.0010959668545638,0.00127008351698954,0.8557678203629145,-1.644026960159606,2.4997947805225205,1.6340242068090327
01101,Montgomery,Alabama,4,0.5030339730653454,0.0025497924213492506,0.7996582701785785,0.4966860604393409,-0.01362838180605679,0.8256097490376293,0.00119195001564832,0.00145418024933808,1.5441919805725206,-0.859184755463574,2.4033767360360945,1.5709992657652407
01103,Morgan,Alabama,4,0.36824165693499866,-0.2751516487877594,1.07178666227528,0.3851932235971229,-0.24656763323324835,1.0599431246437079,9.7951848366849e-4,0.00161629052006576,0.020560154397540713,-0.16807535521140768,0.1886355096089484,0.12330411734852392
01105,Perry,Alabama,4,0.11628903129215845,0.30978470456293383,-0.38381937915286823,0.17350909305661735,0.30203130913402454,-0.27665192053242527,0.00135117909540928,0.00154303051966865,2.686237567286021,-0.48039779295486046,3.1666353602408814,2.0699134477308854
01107,Pickens,Alabama,4,-0.07790289034006204,-0.13729228335172822,0.09185086144085824,-0.06390544747708533,-0.13702086746268924,0.11990899094827054,0.00136624966213133,0.00118421029187342,2.7943288420709202,-2.010122167090794,4.804451009161714,3.1404934959330375
01109,Pike,Alabama,4,-0.2090831379986989,0.04979777521705494,-0.4570321035415894,-0.15125944343381426,0.06318514733969413,-0.38458327776350454,0.00107162071035837,0.00136595052688486,0.6811489216979042,-1.2353261948390635,1.9164751165369678,1.252729526666981
01111,Randolph,Alabama,4,-0.4038912100303498,-0.43916898047874675,0.09215401238087406,-0.3454561517003858,-0.4093541488428268,0.14369321049988093,0.00110268340102887,0.00129306913555694,0.9039411958537776,-1.5460345443106052,2.449975740164383,1.6014593264678643
01113,Russell,Alabama,4,-7.619175058772854e-4,-0.2983538130092073,0.5054385371964244,0.04466900772746988,-0.27986818333338354,0.5563855005166957,0.00114920235116758,0.00124306132392061,1.2375910654894933,-1.7592281226864273,2.9968191881759205,1.9589108414274221
01115,St Clair,Alabama,4,-0.011228933582281461,-0.8311330123056017,1.4361260539556067,0.04779712213575419,-0.8024360480027573,1.501102653786999,0.0010118594394149501,0.00149480490986589,0.2525205842121779,-0.685993478644438,0.938514062856616,0.613472237436167
01117,Shelby,Alabama,4,-0.32408743082151364,-0.7670433590158878,0.8069206896420456,-0.2754226505225969,-0.7655528663129278,0.8999913144473891,9.8943767440499e-4,0.00161823393314063,0.09170399333321512,-0.15979018587212598,0.2514941792053411,0.16439252529649445
01119,Sumter,Alabama,4,0.010000768054695982,-0.24772152551959764,0.43307599022431215,0.045445567694532486,-0.22099146581358955,0.45181406926081646,0.00110995503972671,0.00129624306883812,0.9560958832733764,-1.5325034144411012,2.4885992977144777,1.6267061301181802
01121,Talladega,Alabama,4,0.22300012063316346,-0.5767699669097139,1.3692615908234784,0.27824927331680244,-0.5519122543947432,1.4319829841693161,0.00107666975176082,0.00142686812171172,0.7173623788092454,-0.9756219685947045,1.6929843474039499,1.1066418039438435
01123,Tallapoosa,Alabama,4,0.6219006401184268,-0.08810532540477378,1.1566872418744747,0.6190632967824903,-0.06173147626115385,1.1145806243139467,9.8816332277086e-4,0.00136491975870847,0.08256390622183887,-1.23972057141364,1.3222844776354787,0.8643288887468508
01125,Tuscaloosa,Alabama,4,0.05235675689440691,-0.5996835130693763,1.1290350593160068,0.11051042520186372,-0.5740811220286737,1.1943011989512946,9.2238797156561e-4,0.001515568002625,-0.38919947815026623,-0.5974761470792248,0.20827666892895857,0.13614282316099907
01127,Walker,Alabama,4,0.5323741847355072,-0.2702788309713341,1.333390103416266,0.5590435961550707,-0.2452664420062641,1.3452556683875652,9.3287541602852e-4,0.00152294266356014,-0.31397992853816115,-0.5660364519071073,0.25205652336894613,0.16476010906098904
01129,Washington,Alabama,4,-0.08078095388203843,-0.99790508169655,1.618318039919126,-0.04986030601014687,-0.9878753298084467,1.6729263239430847,0.00114009859272245,0.00118592754380775,1.172295786697613,-2.0028011691732077,3.1750969558708206,2.0754444825963394
01131,Wilcox,Alabama,4,0.28509184934754056,-0.3357327142446827,1.0426519475255684,0.34373270346884227,-0.3101601777564459,1.1056778049636382,NA,NA,NA,NA,NA,NA
01133,Winston,Alabama,4,0.8350079981525278,-0.40885526815470785,2.078285963944082,0.8870739865083971,-0.37982958670773714,2.1299485461294867,9.0005369607434e-4,0.0014889349877444,-0.5493885641861834,-0.7110181630071246,0.1616295988209412,0.10565134348950135
02013,Aleutians East Borough,Alaska,NA,1.4082169560410076,NA,NA,1.4484646312562672,NA,NA,NA,NA,NA,NA,NA,NA
02016,Aleutians West Census Area,Alaska,NA,0.03416347135250771,NA,NA,-0.2402739111327458,NA,NA,NA,NA,NA,NA,NA,NA
02020,Anchorage Municipality,Alaska,NA,0.2416874970341415,NA,NA,0.260912713119319,NA,NA,0.00102976087908366,0.00192333246985147,0.3809158509571706,1.1409075785418763,-0.7599917275847057,-0.49677873140788487
02050,Bethel Census Area,Alaska,NA,4.174108501135541,NA,NA,4.199527962916471,NA,NA,NA,NA,NA,NA,NA,NA
02060,Bristol Bay Borough,Alaska,NA,-0.6607698362057085,NA,NA,-0.7596896424907037,NA,NA,NA,NA,NA,NA,NA,NA
02063,Chugach Census Area,Alaska,NA,-0.4530013024529722,NA,NA,-0.4434881112800524,NA,NA,NA,NA,NA,NA,NA,NA
02066,Copper River Census Area,Alaska,NA,-0.8013689741398456,NA,NA,-0.818463348154618,NA,NA,NA,NA,NA,NA,NA,NA
02068,Denali Borough,Alaska,NA,5.736926988484634,NA,NA,5.757160679477775,NA,NA,NA,NA,NA,NA,NA,NA
02070,Dillingham Census Area,Alaska,NA,3.9745320922994147,NA,NA,3.978307514606552,NA,NA,NA,NA,NA,NA,NA,NA
02090,Fairbanks North Star Borough,Alaska,NA,-0.05941186288562764,NA,NA,-0.10795655577236814,NA,NA,8.50348649999e-4,0.00167761396964669,-0.905890206932292,0.09335911325891115,-0.9992493201912032,-0.6531726486318228
02100,Haines Borough,Alaska,NA,-0.4877479462379557,NA,NA,-0.529654074093144,NA,NA,NA,NA,NA,NA,NA,NA
02105,Hoonah-Angoon Census Area,Alaska,NA,-0.688569047925592,NA,NA,-0.9507580553781869,NA,NA,NA,NA,NA,NA,NA,NA
02110,Juneau City and Borough,Alaska,NA,0.1422294403914489,NA,NA,0.12077113691997014,NA,NA,7.9876705303347e-4,0.00195143617679222,-1.2758511164505375,1.2607194569719078,-2.5365705734224453,-1.6580631944456574
02122,Kenai Peninsula Borough,Alaska,NA,-0.08494316413584525,NA,NA,-0.039751827524909585,NA,NA,8.9466363626201e-4,0.00201020669810434,-0.5880479223262575,1.5112702675664842,-2.0993181898927418,-1.3722473407846068
02130,Ketchikan Gateway Borough,Alaska,NA,0.3789182401790028,NA,NA,0.34465157085570475,NA,NA,8.2520190032132e-4,0.00187398698799632,-1.0862513227077337,0.9305376481421248,-2.0167889708498583,-1.3183010157759079
02150,Kodiak Island Borough,Alaska,NA,1.1310953907460062,NA,NA,1.1137571319130906,NA,NA,6.5180362797269e-4,0.00156720488332457,-2.329923219680234,-0.37733751248820246,-1.9525857071920316,-1.2763336959821194
02158,Kusilvak Census Area,Alaska,NA,5.431994996761799,NA,NA,5.455166113156562,NA,NA,NA,NA,NA,NA,NA,NA
02164,Lake and Peninsula Borough,Alaska,NA,0.8077675175251446,NA,NA,0.8587961189743338,NA,NA,NA,NA,NA,NA,NA,NA
02170,Matanuska-Susitna Borough,Alaska,NA,-0.24170146569100118,NA,NA,-0.28627211089979415,NA,NA,9.5802180680342e-4,0.00181736229966364,-0.13362138693658634,0.6891349645403986,-0.8227563514769849,-0.5378056651267445
02180,Nome Census Area,Alaska,NA,3.0097992993003637,NA,NA,3.002713591871012,NA,NA,NA,NA,NA,NA,NA,NA
02185,North Slope Borough,Alaska,NA,6.469356965741842,NA,NA,6.037963695940768,NA,NA,8.1344254957557e-4,0.00179662083216288,-1.170593420532836,0.6007098258958523,-1.7713032464286884,-1.1578359971048964
02188,Northwest Arctic Borough,Alaska,NA,6.867123985933631,NA,NA,6.573528839062026,NA,NA,NA,NA,NA,NA,NA,NA
02195,Petersburg Borough,Alaska,NA,0.020618435273776454,NA,NA,0.019289345701948735,NA,NA,NA,NA,NA,NA,NA,NA
02198,Prince of Wales-Hyder Census Area,Alaska,NA,0.8152109878666384,NA,NA,0.7819757659735579,NA,NA,NA,NA,NA,NA,NA,NA
02220,Sitka City and Borough,Alaska,NA,-0.29907679985662766,NA,NA,-0.3822782339609882,NA,NA,0.00105765899457239,0.00173424460503538,0.5810107062396255,0.33478715038261886,0.24622355585700662,0.1609473120320875
02230,Skagway Municipality,Alaska,NA,-1.2722452678600726,NA,NA,-1.4581576011148172,NA,NA,NA,NA,NA,NA,NA,NA
02240,Southeast Fairbanks Census Area,Alaska,NA,0.07006174079424925,NA,NA,0.05298764736224767,NA,NA,NA,NA,NA,NA,NA,NA
02275,Wrangell City and Borough,Alaska,NA,-0.11593638077978441,NA,NA,-0.10193044886299392,NA,NA,NA,NA,NA,NA,NA,NA
02282,Yakutat City and Borough,Alaska,NA,1.4344177124966062,NA,NA,1.4790474268465656,NA,NA,NA,NA,NA,NA,NA,NA
02290,Yukon-Koyukuk Census Area,Alaska,NA,2.0808373882250017,NA,NA,2.0951084408761873,NA,NA,NA,NA,NA,NA,NA,NA
04001,Apache,Arizona,4,0.3775590815236714,-0.11545334718043625,0.8029934625941547,0.40199933645226066,-0.08640603737738224,0.7997908098294093,8.2437895220044e-4,0.00141133829974033,-1.0921537889592257,-1.0418287912746798,-0.0503249976845459,-0.032895606097301855
04003,Cochise,Arizona,4,-0.0891419916513676,0.6563483060982069,-1.3387054458719532,-0.03693044472893405,0.6832918478944715,-1.3103246285313328,0.00107135393880551,0.00168568540107139,0.6792355445995645,0.1277692842250149,0.5514662603745496,0.36047327793128264
04005,Coconino,Arizona,4,0.40230865660243104,-0.268179238092999,1.115478644659356,0.37876535031896247,-0.24154466034460267,1.0402766334211622,8.5395172706292e-4,0.0019983897998645,-0.880047702123397,1.460892401816721,-2.340940103940118,-1.5301867282596129
04007,Gila,Arizona,4,0.17699621559217515,0.7115685563446462,-0.998710039311216,0.15958477292837883,0.7311450962275691,-1.0712083648270065,0.00115695571081127,0.00220162001712045,1.293200820796574,2.3273045848968326,-1.0341037641002586,-0.6759557208688003
04009,Graham,Arizona,4,0.42401998903263277,-0.43577145280678353,1.4494110584546929,0.4768620950202737,-0.41917270134686035,1.5219501454989328,0.00100677919277943,0.00157769665470041,0.21608331246368914,-0.3326089348935101,0.5486922473571992,0.3586600073157618
04011,Greenlee,Arizona,4,0.3017514737011144,0.004752369535897483,0.46429226603707885,0.23821469662082273,0.034733652327482024,0.310992623972167,0.00126163558989381,0.00175584623646031,2.044000826068155,0.4268793446127439,1.617121481455411,1.0570530295677683
04012,La Paz,Arizona,4,-0.0797459433543165,0.6305240080488506,-1.2772864786917588,-0.12353920860346435,0.6602937137140168,-1.412277998795874,0.001116733191416,0.00170301824348268,1.0047111125672301,0.2016627535885604,0.8030483589786697,0.5249232729156793
04013,Maricopa,Arizona,4,0.17416350265396577,-0.24296783299203853,0.6949411204772371,0.22996416160099745,-0.21299337361059684,0.7427376298052071,9.527787112326e-4,0.00195074022019544,-0.17122666711757598,1.2577524509701101,-1.428979118087686,-0.9340712638386405
04015,Mohave,Arizona,4,-0.36528865560665563,0.4718774137935228,-1.4652181810245606,-0.4816193330996083,0.48760218839476305,-1.6942680763023552,9.1472263460884e-4,0.0018262915546298,-0.44417790454884326,0.7272022135596052,-1.1713801181084484,-0.7656882410019056
04017,Navajo,Arizona,4,0.7780232627721357,-0.3306626085020469,1.8453297823525698,0.8295626969145675,-0.30235768900705595,1.8955014510516495,7.5476918163316e-4,0.00179226000050263,-1.5914189444687963,0.5821187043106031,-2.1735376487793996,-1.420761880210806
04019,Pima,Arizona,4,-0.07937138789033436,0.1704603165204146,-0.4581221806396939,-0.05290139755938047,0.19347480394094235,-0.4560924433537085,8.9211052754531e-4,0.00182989412869705,-0.6063596939365956,0.7425607271923633,-1.348920421128959,-0.8817398285482585
04021,Pinal,Arizona,4,0.18573467061591942,-0.49236774010060536,1.1577286020387532,0.21891864426934982,-0.46337419435933114,1.1746294133664579,9.4986443126814e-4,0.00169837887446757,-0.1921288828237493,0.18188417001585602,-0.3740130528396053,-0.24447862151097047
04023,Santa Cruz,Arizona,4,1.4586530971739167,-0.4383914886278385,3.1577786990647567,1.3612469828958969,-0.40838369419710113,2.9658512616224284,8.1139193155242e-4,0.00166090076929423,-1.185301156499717,0.022107305338077497,-1.2074084618377945,-0.7892386485168307
04025,Yavapai,Arizona,4,-0.2107621666790046,0.7638949905361889,-1.730322110860354,-0.17094464952771116,0.7861378914662445,-1.7169740662230342,0.00109282501350618,0.00199349952599768,0.8332334584272886,1.440044159296393,-0.6068107008691045,-0.3966499097832416
04027,Yuma,Arizona,4,0.34313101355377423,-0.6459649486538205,1.6901903565524243,0.34347189707632747,-0.6378516485270651,1.694413197199915,7.4435237203673e-4,0.00157257322126443,-1.6661318765858262,-0.3544511845750251,-1.311680692010801,-0.8573975828134458
05001,Arkansas,Arkansas,4,0.3172473955176243,0.04714519526834872,0.4143835180102168,0.34091698511244317,0.06653365718349592,0.4237490999415003,0.00111755091342885,0.00149266495348991,1.0105760953790122,-0.6951165524690065,1.7056926478480188,1.1149487540642329
05003,Ashley,Arkansas,4,0.32471748781869453,0.06183609287863856,0.4005462282246097,0.23268169030929417,0.08382867064384625,0.2135682426758308,0.00116515399615487,0.00134598403919344,1.3520017358639227,-1.3204474352861892,2.672449171150112,1.7468820525392237
05005,Baxter,Arkansas,4,0.010319951937991756,0.5848860367338464,-1.0477777849784398,0.06821552563541607,0.6144043440019129,-1.012495572706974,9.2170395736368e-4,0.00167403891922767,-0.3941054626710344,0.07811793859508792,-0.47222340126612233,-0.3086751259354394
05007,Benton,Arkansas,4,-0.10238890124881365,-0.7800459174918871,1.195120670275303,-0.04459276410843143,-0.7913125206648243,1.3282354451651281,9.2582673527615e-4,0.00185174378690549,-0.36453548508274064,0.8357103105738893,-1.20024579565663,-0.7845566762139407
05009,Boone,Arkansas,4,0.585226095434338,-0.125526224730459,1.162875573298733,0.6154172378609019,-0.09631321027345588,1.1707234724663287,0.00123385855406678,0.00189745821077911,1.8447743956581737,1.0306002945604262,0.8141741010977475,0.5321957626748138
05011,Bradley,Arkansas,4,0.9468414854684258,0.41337811326877355,0.7995179676770743,0.9209563386878227,0.3629481728337574,0.8505463579993486,NA,NA,NA,NA,NA,NA
05013,Calhoun,Arkansas,4,0.9984804691595262,0.06079023514574748,1.5118767140639175,0.8792262554472662,0.06388143363476968,1.3192015670197341,NA,NA,NA,NA,NA,NA
05015,Carroll,Arkansas,4,-0.12298777414742967,-0.13850869154713566,0.01977488053925261,-0.07502409527664432,-0.11963973529372914,0.0702620388244545,0.00102166124878916,0.00250467959216326,0.3228225237475212,3.619309836682214,-3.2964873129346928,-2.1547929088996
05017,Chicot,Arkansas,4,-0.007360699733462761,0.613695579268301,-1.12815017543209,0.04894988272526357,0.5602516230693417,-0.9470095136265286,0.00171577018194024,0.00104418442888182,5.301209920029917,-2.6070811984804863,7.9082911185104035,5.169359990197992
05019,Clark,Arkansas,4,0.6201794127290398,-0.3713490937060036,1.6578016080760953,0.5857549813017348,-0.34186296708519104,1.5631261645784258,9.7928676516812e-4,0.00141506026087455,0.018898189817298,-1.025961306039561,1.0448594958568589,0.6829863484183744
